,country,date,daily_vaccinations_per_million,total_vaccinations
82677,United States of America,2021-10-26,3182.0,423473691.0
82678,United States of America,2021-10-27,3518.0,425082240.0
82679,United States of America,2021-10-28,3838.0,426676729.0
82680,United States of America,2021-10-29,4013.0,428447535.0
82681,United States of America,2021-10-30,4009.0,429261366.0
82682,United States of America,2021-10-31,3993.0,429695184.0
82683,United States of America,2021-11-01,3965.0,431142726.0
82684,United States of America,2021-11-02,3940.0,432631175.0
82685,United States of America,2021-11-03,3915.0,434180890.0
82686,United States of America,2021-11-04,3927.0,435804128.0
82687,United States of America,2021-11-05,3982.0,437700914.0
82688,United States of America,2021-11-06,4073.0,438728160.0
82689,United States of America,2021-11-07,4124.0,439279083.0
82690,United States of America,2021-11-08,4125.0,440730317.0
82691,United States of America,2021-11-09,4184.0,442353985.0
82692,United States of America,2021-11-10,4271.0,444108118.0
82693,United States of America,2021-11-11,4257.0,445698028.0
82694,United States of America,2021-11-12,4292.0,447674786.0
82695,United States of America,2021-11-13,4352.0,448843223.0
82696,United States of America,2021-11-14,4363.0,449418587.0
82697,United States of America,2021-11-15,4400.0,450956947.0
82698,United States of America,2021-11-16,4420.0,452625697.0
82699,United States of America,2021-11-17,4416.0,454371396.0
82700,United States of America,2021-11-18,4495.0,456145041.0
82701,United States of America,2021-11-19,4530.0,458202786.0
82702,United States of America,2021-11-20,4554.0,459427973.0
82703,United States of America,2021-11-21,4582.0,460066315.0
82704,United States of America,2021-11-22,4693.0,461863064.0
82705,United States of America,2021-11-23,4739.0,463638660.0
82706,United States of America,2021-11-24,4578.0,465011727.0
82707,United States of America,2021-11-25,3827.0,465038782.0
82708,United States of America,2021-11-26,3457.0,466236272.0
82709,United States of America,2021-11-27,3312.0,467124190.0
82710,United States of America,2021-11-28,3289.0,467710771.0
82711,United States of America,2021-11-29,3226.0,469359515.0
82712,United States of America,2021-11-30,3282.0,471265913.0
82713,United States of America,2021-12-01,3608.0,473397147.0
82714,United States of America,2021-12-02,4518.0,475538479.0
82715,United States of America,2021-12-03,5042.0,477954074.0
82716,United States of America,2021-12-04,5292.0,479422985.0
82717,United States of America,2021-12-05,5351.0,480147435.0
82718,United States of America,2021-12-06,5423.0,481961961.0
82719,United States of America,2021-12-07,5416.0,483853469.0
82720,United States of America,2021-12-08,5319.0,485758762.0
82721,United States of America,2021-12-09,5216.0,487660704.0
82722,United States of America,2021-12-10,5073.0,489744282.0
82723,United States of America,2021-12-11,4978.0,490991299.0
82724,United States of America,2021-12-12,4935.0,491617290.0
82725,United States of America,2021-12-13,4844.0,493218939.0
82726,United States of America,2021-12-14,4760.0,494916873.0
82727,United States of America,2021-12-15,4671.0,496615034.0
82728,United States of America,2021-12-16,4572.0,498285420.0
82729,United States of America,2021-12-17,4498.0,500197299.0
82730,United States of America,2021-12-18,4440.0,501309701.0
82731,United States of America,2021-12-19,4444.0,501945437.0
82732,United States of America,2021-12-20,4539.0,503767543.0
82733,United States of America,2021-12-21,4647.0,505716926.0
82734,United States of America,2021-12-22,4709.0,507558328.0
82735,United States of America,2021-12-23,4611.0,509002274.0
82736,United States of America,2021-12-24,3951.0,509378919.0
82737,United States of America,2021-12-25,3475.0,509385209.0
82738,United States of America,2021-12-26,3406.0,509860926.0
82739,United States of America,2021-12-27,3272.0,511371133.0
82740,United States of America,2021-12-28,3151.0,513040188.0
82741,United States of America,2021-12-29,3070.0,514692242.0
82742,United States of America,2021-12-30,3098.0,516201258.0
82743,United States of America,2021-12-31,3194.0,516802041.0
82744,United States of America,2022-01-01,3235.0,516902709.0
82745,United States of America,2022-01-02,3242.0,517394728.0
82746,United States of America,2022-01-03,3118.0,518617291.0
82747,United States of America,2022-01-04,2999.0,520009819.0
82748,United States of America,2022-01-05,2899.0,521430410.0
82749,United States of America,2022-01-06,2867.0,522863396.0
82750,United States of America,2022-01-07,3301.0,524473094.0
82751,United States of America,2022-01-08,3701.0,525503257.0
82752,United States of America,2022-01-09,3699.0,525992501.0
82753,United States of America,2022-01-10,3705.0,527227973.0
82754,United States of America,2022-01-11,3658.0,528511690.0
82755,United States of America,2022-01-12,3599.0,529795133.0
82756,United States of America,2022-01-13,3526.0,531058396.0
82757,United States of America,2022-01-14,3454.0,532499677.0
82758,United States of America,2022-01-15,3344.0,533275949.0
82759,United States of America,2022-01-16,3300.0,533660779.0
82760,United States of America,2022-01-17,3118.0,534474685.0
82761,United States of America,2022-01-18,2987.0,535452824.0
82762,United States of America,2022-01-19,2846.0,536409090.0
82763,United States of America,2022-01-20,2695.0,537321940.0
82764,United States of America,2022-01-21,2527.0,538373711.0
82765,United States of America,2022-01-22,2454.0,538979892.0
82766,United States of America,2022-01-23,2429.0,539305374.0
82767,United States of America,2022-01-24,2413.0,540082456.0
82768,United States of America,2022-01-25,2330.0,540867105.0
82769,United States of America,2022-01-26,2250.0,541639205.0
82770,United States of America,2022-01-27,2189.0,542408589.0
82771,United States of America,2022-01-28,2137.0,543340926.0
82772,United States of America,2022-01-29,2075.0,543802364.0
82773,United States of America,2022-01-30,2047.0,544062697.0
82774,United States of America,2022-01-31,1977.0,544677695.0
82775,United States of America,2022-02-01,1895.0,545270529.0
82776,United States of America,2022-02-02,1801.0,545825391.0
82777,United States of America,2022-02-03,1687.0,546329343.0
82778,United States of America,2022-02-04,1561.0,546968429.0
82779,United States of America,2022-02-05,1547.0,547396873.0
82780,United States of America,2022-02-06,1524.0,547604880.0
82781,United States of America,2022-02-07,1462.0,548074577.0
82782,United States of America,2022-02-08,1417.0,548563136.0
82783,United States of America,2022-02-09,1392.0,549061113.0
82784,United States of America,2022-02-10,1388.0,549555532.0
82785,United States of America,2022-02-11,1374.0,550162738.0
82786,United States of America,2022-02-12,1336.0,550502152.0
82787,United States of America,2022-02-13,1311.0,550652174.0
82788,United States of America,2022-02-14,1252.0,550983758.0
82789,United States of America,2022-02-15,1209.0,551373868.0
82790,United States of America,2022-02-16,1167.0,551774339.0
82791,United States of America,2022-02-17,1124.0,552168687.0
82792,United States of America,2022-02-18,1083.0,552678586.0
82793,United States of America,2022-02-19,1054.0,552952474.0
82794,United States of America,2022-02-20,1054.0,553101529.0
82795,United States of America,2022-02-21,1044.0,553410423.0
82796,United States of America,2022-02-22,1021.0,553745863.0
82797,United States of America,2022-02-23,991.0,554076776.0
82798,United States of America,2022-02-24,957.0,554392612.0
82799,United States of America,2022-02-25,900.0,554770991.0
82800,United States of America,2022-02-26,884.0,555007250.0
82801,United States of America,2022-02-27,871.0,555126523.0
82802,United States of America,2022-02-28,869.0,555428933.0
82803,United States of America,2022-03-01,837.0,555690710.0
82804,United States of America,2022-03-02,801.0,555937434.0
82805,United States of America,2022-03-03,769.0,556179543.0
82806,United States of America,2022-03-04,736.0,556482501.0
82807,United States of America,2022-03-05,710.0,556657133.0
82808,United States of America,2022-03-06,695.0,556742149.0
82809,United States of America,2022-03-07,652.0,556943277.0
82810,United States of America,2022-03-08,628.0,557149505.0
82811,United States of America,2022-03-09,609.0,557352074.0
82812,United States of America,2022-03-10,592.0,557554704.0
82813,United States of America,2022-03-11,568.0,557801755.0
82814,United States of America,2022-03-12,551.0,557937481.0
82815,United States of America,2022-03-13,545.0,558008600.0
82816,United States of America,2022-03-14,538.0,558194228.0
82817,United States of America,2022-03-15,532.0,558386602.0
82818,United States of America,2022-03-16,528.0,558579935.0
82819,United States of America,2022-03-17,520.0,558762882.0
82820,United States of America,2022-03-18,515.0,558998715.0
82821,United States of America,2022-03-19,515.0,559133968.0
82822,United States of America,2022-03-20,515.0,559204399.0
82823,United States of America,2022-03-21,508.0,559374965.0
82824,United States of America,2022-03-22,496.0,559538180.0
82825,United States of America,2022-03-23,484.0,559705459.0
82826,United States of America,2022-03-24,473.0,559861103.0
82827,United States of America,2022-03-25,450.0,560045501.0
82828,United States of America,2022-03-26,432.0,560137738.0
82829,United States of America,2022-03-27,414.0,560167076.0
82830,United States of America,2022-03-28,347.0,560181791.0
