,index,date,location,daily_vaccinations,people_vaccinated,daily_vaccinations_per_million
13533,13533,2021-09-14,Kansas,6572.0,1708951.0,2256.0
13534,13534,2021-09-15,Kansas,5776.0,1711216.0,1983.0
13535,13535,2021-09-16,Kansas,6084.0,1714185.0,2088.0
13536,13536,2021-09-17,Kansas,5702.0,1716540.0,1957.0
13537,13537,2021-09-18,Kansas,5568.0,1718941.0,1911.0
13538,13538,2021-09-19,Kansas,5411.0,1721114.0,1857.0
13539,13539,2021-09-20,Kansas,5261.0,1722729.0,1806.0
13540,13540,2021-09-21,Kansas,5309.0,1723988.0,1822.0
13541,13541,2021-09-22,Kansas,5227.0,1725694.0,1794.0
13542,13542,2021-09-23,Kansas,5080.0,1728345.0,1744.0
13543,13543,2021-09-24,Kansas,4922.0,1730122.0,1689.0
13544,13544,2021-09-25,Kansas,4911.0,1732430.0,1686.0
13545,13545,2021-09-26,Kansas,5037.0,1734734.0,1729.0
13546,13546,2021-09-27,Kansas,5155.0,1736490.0,1769.0
13547,13547,2021-09-28,Kansas,5193.0,1737683.0,1783.0
13548,13548,2021-09-29,Kansas,5508.0,1742679.0,1891.0
13549,13549,2021-09-30,Kansas,5604.0,1745045.0,1924.0
13550,13550,2021-10-01,Kansas,6062.0,1747415.0,2081.0
13551,13551,2021-10-02,Kansas,6017.0,1748975.0,2065.0
13552,13552,2021-10-03,Kansas,6902.0,1752792.0,2369.0
13553,13553,2021-10-04,Kansas,7469.0,1755528.0,2564.0
13554,13554,2021-10-05,Kansas,7381.0,1756467.0,2534.0
13555,13555,2021-10-06,Kansas,7457.0,1758623.0,2560.0
13556,13556,2021-10-07,Kansas,7584.0,1760787.0,2603.0
13557,13557,2021-10-08,Kansas,8063.0,1764363.0,2768.0
13558,13558,2021-10-09,Kansas,8470.0,1767179.0,2907.0
13559,13559,2021-10-10,Kansas,7830.0,,2688.0
13560,13560,2021-10-11,Kansas,7714.0,,2648.0
13561,13561,2021-10-12,Kansas,8458.0,1772515.0,2903.0
13562,13562,2021-10-13,Kansas,8286.0,1774493.0,2844.0
13563,13563,2021-10-14,Kansas,8343.0,1777446.0,2864.0
13564,13564,2021-10-15,Kansas,7735.0,1779514.0,2655.0
13565,13565,2021-10-16,Kansas,7532.0,1781511.0,2585.0
13566,13566,2021-10-17,Kansas,7610.0,1784102.0,2612.0
13567,13567,2021-10-18,Kansas,7122.0,1785739.0,2445.0
13568,13568,2021-10-19,Kansas,6421.0,1786901.0,2204.0
13569,13569,2021-10-20,Kansas,6600.0,1789116.0,2265.0
13570,13570,2021-10-21,Kansas,6726.0,1791682.0,2309.0
13571,13571,2021-10-22,Kansas,6871.0,1797325.0,2358.0
13572,13572,2021-10-23,Kansas,6863.0,1799279.0,2356.0
13573,13573,2021-10-24,Kansas,7345.0,1802853.0,2521.0
13574,13574,2021-10-25,Kansas,7589.0,1804886.0,2605.0
13575,13575,2021-10-26,Kansas,7669.0,1806073.0,2632.0
13576,13576,2021-10-27,Kansas,8048.0,1808641.0,2762.0
13577,13577,2021-10-28,Kansas,8731.0,1812146.0,2997.0
13578,13578,2021-10-29,Kansas,9568.0,1815656.0,3284.0
13579,13579,2021-10-30,Kansas,10703.0,1819477.0,3674.0
13580,13580,2021-10-31,Kansas,11214.0,1822866.0,3849.0
13581,13581,2021-11-01,Kansas,11403.0,1824861.0,3914.0
13582,13582,2021-11-02,Kansas,11528.0,1826187.0,3957.0
13583,13583,2021-11-03,Kansas,11540.0,1828768.0,3961.0
13584,13584,2021-11-04,Kansas,11249.0,1831673.0,3861.0
13585,13585,2021-11-05,Kansas,10876.0,1834175.0,3733.0
13586,13586,2021-11-06,Kansas,10812.0,1837853.0,3711.0
13587,13587,2021-11-07,Kansas,11126.0,1842609.0,3819.0
13588,13588,2021-11-08,Kansas,11699.0,1846129.0,4016.0
13589,13589,2021-11-09,Kansas,11634.0,1848112.0,3993.0
13590,13590,2021-11-10,Kansas,11775.0,1851640.0,4042.0
13591,13591,2021-11-11,Kansas,11356.0,,3898.0
13592,13592,2021-11-12,Kansas,10992.0,1857665.0,3773.0
13593,13593,2021-11-13,Kansas,12841.0,1866570.0,4408.0
13594,13594,2021-11-14,Kansas,13461.0,1872260.0,4621.0
13595,13595,2021-11-15,Kansas,13379.0,1876627.0,4592.0
13596,13596,2021-11-16,Kansas,13315.0,1878192.0,4570.0
13597,13597,2021-11-17,Kansas,13476.0,1882796.0,4626.0
13598,13598,2021-11-18,Kansas,14225.0,1887295.0,4883.0
13599,13599,2021-11-19,Kansas,15096.0,1891983.0,5182.0
13600,13600,2021-11-20,Kansas,13665.0,1897262.0,4691.0
13601,13601,2021-11-21,Kansas,13108.0,1902548.0,4499.0
13602,13602,2021-11-22,Kansas,12861.0,1905812.0,4415.0
13603,13603,2021-11-23,Kansas,13303.0,1908178.0,4566.0
13604,13604,2021-11-24,Kansas,13729.0,1912921.0,4713.0
13605,13605,2021-11-25,Kansas,12317.0,,4228.0
13606,13606,2021-11-26,Kansas,10782.0,,3701.0
13607,13607,2021-11-27,Kansas,8877.0,,3047.0
13608,13608,2021-11-28,Kansas,6791.0,,2331.0
13609,13609,2021-11-29,Kansas,5964.0,1919074.0,2047.0
13610,13610,2021-11-30,Kansas,9854.0,1929195.0,3382.0
13611,13611,2021-12-01,Kansas,9546.0,1932611.0,3277.0
13612,13612,2021-12-02,Kansas,11393.0,1936837.0,3911.0
13613,13613,2021-12-03,Kansas,10911.0,1937423.0,3745.0
13614,13614,2021-12-04,Kansas,13191.0,1942110.0,4528.0
13615,13615,2021-12-05,Kansas,15598.0,1946966.0,5354.0
13616,13616,2021-12-06,Kansas,16619.0,1949640.0,5705.0
13617,13617,2021-12-07,Kansas,12644.0,1951372.0,4340.0
13618,13618,2021-12-08,Kansas,12763.0,1954793.0,4381.0
13619,13619,2021-12-09,Kansas,12610.0,1958695.0,4328.0
13620,13620,2021-12-10,Kansas,15005.0,1962720.0,5150.0
13621,13621,2021-12-11,Kansas,14261.0,1966626.0,4895.0
13622,13622,2021-12-12,Kansas,13936.0,1970499.0,4784.0
13623,13623,2021-12-13,Kansas,13656.0,1972598.0,4687.0
13624,13624,2021-12-14,Kansas,13250.0,1973651.0,4548.0
13625,13625,2021-12-15,Kansas,13142.0,1976831.0,4511.0
13626,13626,2021-12-16,Kansas,13449.0,1980603.0,4616.0
13627,13627,2021-12-17,Kansas,12864.0,1983834.0,4416.0
13628,13628,2021-12-18,Kansas,12582.0,1987037.0,4319.0
13629,13629,2021-12-19,Kansas,12096.0,1990863.0,4152.0
13630,13630,2021-12-20,Kansas,11943.0,1993422.0,4099.0
13631,13631,2021-12-21,Kansas,12012.0,1994685.0,4123.0
13632,13632,2021-12-22,Kansas,11851.0,1997880.0,4068.0
13633,13633,2021-12-23,Kansas,11569.0,2002194.0,3971.0
13634,13634,2021-12-24,Kansas,10201.0,,3502.0
13635,13635,2021-12-25,Kansas,8907.0,,3057.0
13636,13636,2021-12-26,Kansas,7270.0,,2495.0
13637,13637,2021-12-27,Kansas,6642.0,2006553.0,2280.0
13638,13638,2021-12-28,Kansas,12411.0,2012518.0,4260.0
13639,13639,2021-12-29,Kansas,12002.0,2014961.0,4120.0
13640,13640,2021-12-30,Kansas,11699.0,2018861.0,4016.0
13641,13641,2021-12-31,Kansas,12241.0,,4202.0
13642,13642,2022-01-01,Kansas,12783.0,,4388.0
13643,13643,2022-01-02,Kansas,13325.0,,4574.0
13644,13644,2022-01-03,Kansas,13867.0,,4760.0
13645,13645,2022-01-04,Kansas,8565.0,2029550.0,2940.0
13646,13646,2022-01-05,Kansas,8388.0,2031921.0,2879.0
13647,13647,2022-01-06,Kansas,7979.0,2035195.0,2739.0
13648,13648,2022-01-07,Kansas,8395.0,2038378.0,2882.0
13649,13649,2022-01-08,Kansas,8869.0,2041564.0,3044.0
13650,13650,2022-01-09,Kansas,9583.0,2044816.0,3289.0
13651,13651,2022-01-10,Kansas,9551.0,2046619.0,3278.0
13652,13652,2022-01-11,Kansas,9059.0,2048249.0,3110.0
13653,13653,2022-01-12,Kansas,9153.0,2050773.0,3142.0
13654,13654,2022-01-13,Kansas,9217.0,2054059.0,3164.0
13655,13655,2022-01-14,Kansas,9231.0,2056950.0,3169.0
13656,13656,2022-01-15,Kansas,9427.0,2060254.0,3236.0
13657,13657,2022-01-16,Kansas,7947.0,,2728.0
13658,13658,2022-01-17,Kansas,7214.0,,2476.0
13659,13659,2022-01-18,Kansas,6940.0,2062648.0,2382.0
13660,13660,2022-01-19,Kansas,8515.0,2088662.0,2923.0
13661,13661,2022-01-20,Kansas,8609.0,2092319.0,2955.0
13662,13662,2022-01-21,Kansas,8431.0,2094864.0,2894.0
13663,13663,2022-01-22,Kansas,7844.0,2097389.0,2692.0
13664,13664,2022-01-23,Kansas,8716.0,2099552.0,2992.0
13665,13665,2022-01-24,Kansas,9136.0,2101010.0,3136.0
13666,13666,2022-01-25,Kansas,9209.0,2102171.0,3161.0
13667,13667,2022-01-26,Kansas,7278.0,2103945.0,2498.0
13668,13668,2022-01-27,Kansas,6452.0,2105669.0,2215.0
13669,13669,2022-01-28,Kansas,6065.0,2107463.0,2082.0
13670,13670,2022-01-29,Kansas,5759.0,2109189.0,1977.0
13671,13671,2022-01-30,Kansas,5546.0,2110878.0,1904.0
13672,13672,2022-01-31,Kansas,5387.0,2112035.0,1849.0
13673,13673,2022-02-01,Kansas,5292.0,2112561.0,1816.0
13674,13674,2022-02-02,Kansas,5106.0,2113921.0,1753.0
13675,13675,2022-02-03,Kansas,5393.0,2116280.0,1851.0
13676,13676,2022-02-04,Kansas,4937.0,2117381.0,1695.0
13677,13677,2022-02-05,Kansas,4631.0,2118344.0,1590.0
13678,13678,2022-02-06,Kansas,4458.0,2119732.0,1530.0
13679,13679,2022-02-07,Kansas,4317.0,2120336.0,1482.0
13680,13680,2022-02-08,Kansas,4270.0,2120830.0,1466.0
13681,13681,2022-02-09,Kansas,4162.0,2121948.0,1429.0
13682,13682,2022-02-10,Kansas,3315.0,,1138.0
13683,13683,2022-02-11,Kansas,3184.0,,1093.0
13684,13684,2022-02-12,Kansas,2991.0,,1027.0
13685,13685,2022-02-13,Kansas,2549.0,,875.0
13686,13686,2022-02-14,Kansas,2470.0,,848.0
13687,13687,2022-02-15,Kansas,2582.0,,886.0
13688,13688,2022-02-16,Kansas,2336.0,,802.0
13689,13689,2022-02-17,Kansas,2336.0,,802.0
13690,13690,2022-02-18,Kansas,2336.0,,802.0
13691,13691,2022-02-19,Kansas,2336.0,,802.0
13692,13692,2022-02-20,Kansas,2336.0,,802.0
13693,13693,2022-02-21,Kansas,2336.0,,802.0
13694,13694,2022-02-22,Kansas,2336.0,,802.0
13695,13695,2022-02-23,Kansas,2336.0,,802.0
13696,13696,2022-02-24,Kansas,2336.0,,802.0
13697,13697,2022-02-25,Kansas,2336.0,,802.0
13698,13698,2022-02-26,Kansas,2336.0,,802.0
13699,13699,2022-02-27,Kansas,2336.0,,802.0
13700,13700,2022-02-28,Kansas,2336.0,,802.0
13701,13701,2022-03-01,Kansas,2336.0,,802.0
13702,13702,2022-03-02,Kansas,2336.0,,802.0
13703,13703,2022-03-03,Kansas,2336.0,,802.0
13704,13704,2022-03-04,Kansas,2336.0,,802.0
13705,13705,2022-03-05,Kansas,2336.0,,802.0
13706,13706,2022-03-06,Kansas,2336.0,,802.0
13707,13707,2022-03-07,Kansas,2336.0,,802.0
13708,13708,2022-03-08,Kansas,2336.0,,802.0
13709,13709,2022-03-09,Kansas,2336.0,,802.0
13710,13710,2022-03-10,Kansas,2336.0,,802.0
13711,13711,2022-03-11,Kansas,2336.0,,802.0
13712,13712,2022-03-12,Kansas,2336.0,,802.0
13713,13713,2022-03-13,Kansas,2336.0,,802.0
13714,13714,2022-03-14,Kansas,2336.0,,802.0
13715,13715,2022-03-15,Kansas,2336.0,,802.0
13716,13716,2022-03-16,Kansas,2336.0,,802.0
13717,13717,2022-03-17,Kansas,2336.0,,802.0
13718,13718,2022-03-18,Kansas,2336.0,,802.0
13719,13719,2022-03-19,Kansas,2336.0,,802.0
13720,13720,2022-03-20,Kansas,2336.0,,802.0
13721,13721,2022-03-21,Kansas,2336.0,,802.0
13722,13722,2022-03-22,Kansas,2336.0,,802.0
13723,13723,2022-03-23,Kansas,2336.0,,802.0
13724,13724,2022-03-24,Kansas,2336.0,,802.0
13725,13725,2022-03-25,Kansas,2336.0,,802.0
13726,13726,2022-03-26,Kansas,2336.0,,802.0
13727,13727,2022-03-27,Kansas,2336.0,,802.0
13728,13728,2022-03-28,Kansas,2336.0,,802.0
13729,13729,2022-03-29,Kansas,2336.0,,802.0
13730,13730,2022-03-30,Kansas,2336.0,,802.0
13731,13731,2022-03-31,Kansas,2336.0,,802.0
13732,13732,2022-04-01,Kansas,2336.0,,802.0
13733,13733,2022-04-02,Kansas,2336.0,,802.0
13734,13734,2022-04-03,Kansas,2336.0,,802.0
13735,13735,2022-04-04,Kansas,2336.0,,802.0
13736,13736,2022-04-05,Kansas,2336.0,,802.0
13737,13737,2022-04-06,Kansas,2336.0,,802.0
13738,13738,2022-04-07,Kansas,2336.0,,802.0
13739,13739,2022-04-08,Kansas,2336.0,,802.0
13740,13740,2022-04-09,Kansas,2336.0,,802.0
13741,13741,2022-04-10,Kansas,2336.0,,802.0
13742,13742,2022-04-11,Kansas,2336.0,,802.0
13743,13743,2022-04-12,Kansas,2336.0,,802.0
13744,13744,2022-04-13,Kansas,2336.0,,802.0
13745,13745,2022-04-14,Kansas,2336.0,,802.0
13746,13746,2022-04-15,Kansas,2336.0,,802.0
13747,13747,2022-04-16,Kansas,2336.0,,802.0
13748,13748,2022-04-17,Kansas,2336.0,,802.0
13749,13749,2022-04-18,Kansas,2336.0,,802.0
13750,13750,2022-04-19,Kansas,2336.0,,802.0
13751,13751,2022-04-20,Kansas,2336.0,,802.0
13752,13752,2022-04-21,Kansas,2336.0,,802.0
13753,13753,2022-04-22,Kansas,2336.0,,802.0
13754,13754,2022-04-23,Kansas,2336.0,,802.0
13755,13755,2022-04-24,Kansas,2336.0,,802.0
13756,13756,2022-04-25,Kansas,2336.0,,802.0
13757,13757,2022-04-26,Kansas,2336.0,,802.0
13758,13758,2022-04-27,Kansas,2336.0,,802.0
13759,13759,2022-04-28,Kansas,2336.0,,802.0
13760,13760,2022-04-29,Kansas,2336.0,,802.0
13761,13761,2022-04-30,Kansas,2336.0,,802.0
13762,13762,2022-05-01,Kansas,2336.0,,802.0
13763,13763,2022-05-02,Kansas,2336.0,,802.0
13764,13764,2022-05-03,Kansas,2336.0,,802.0
13765,13765,2022-05-04,Kansas,2336.0,,802.0
13766,13766,2022-05-05,Kansas,2336.0,,802.0
13767,13767,2022-05-06,Kansas,2336.0,,802.0
13768,13768,2022-05-07,Kansas,2336.0,,802.0
13769,13769,2022-05-08,Kansas,2336.0,,802.0
13770,13770,2022-05-09,Kansas,2336.0,,802.0
13771,13771,2022-05-10,Kansas,2336.0,,802.0
13772,13772,2022-05-11,Kansas,2336.0,,802.0
13773,13773,2022-05-12,Kansas,2336.0,,802.0
13774,13774,2022-05-13,Kansas,2336.0,,802.0
13775,13775,2022-05-14,Kansas,2336.0,,802.0
13776,13776,2022-05-15,Kansas,2336.0,,802.0
13777,13777,2022-05-16,Kansas,2336.0,,802.0
13778,13778,2022-05-17,Kansas,2336.0,,802.0
13779,13779,2022-05-18,Kansas,2336.0,,802.0
13780,13780,2022-05-19,Kansas,2336.0,,802.0
13781,13781,2022-05-20,Kansas,2336.0,,802.0
13782,13782,2022-05-21,Kansas,2336.0,,802.0
13783,13783,2022-05-22,Kansas,2336.0,,802.0
13784,13784,2022-05-23,Kansas,2336.0,,802.0
13785,13785,2022-05-24,Kansas,2336.0,,802.0
13786,13786,2022-05-25,Kansas,2336.0,,802.0
13787,13787,2022-05-26,Kansas,2336.0,,802.0
13788,13788,2022-05-27,Kansas,2336.0,,802.0
13789,13789,2022-05-28,Kansas,2336.0,,802.0
13790,13790,2022-05-29,Kansas,2336.0,,802.0
13791,13791,2022-05-30,Kansas,2336.0,,802.0
13792,13792,2022-05-31,Kansas,2336.0,,802.0
13793,13793,2022-06-01,Kansas,2336.0,,802.0
13794,13794,2022-06-02,Kansas,2336.0,,802.0
13795,13795,2022-06-03,Kansas,2336.0,,802.0
13796,13796,2022-06-04,Kansas,2336.0,,802.0
13797,13797,2022-06-05,Kansas,2336.0,,802.0
13798,13798,2022-06-06,Kansas,2336.0,,802.0
13799,13799,2022-06-07,Kansas,2336.0,,802.0
13800,13800,2022-06-08,Kansas,2336.0,,802.0
13801,13801,2022-06-09,Kansas,2336.0,2122600.0,802.0
13802,13802,2022-06-10,Kansas,2483.0,2123022.0,852.0
13803,13803,2022-06-11,Kansas,2522.0,2123422.0,866.0
13804,13804,2022-06-12,Kansas,2631.0,2123751.0,903.0
13805,13805,2022-06-13,Kansas,2298.0,2123764.0,789.0
13806,13806,2022-06-14,Kansas,2217.0,2124094.0,761.0
13807,13807,2022-06-15,Kansas,2215.0,2124400.0,760.0
13808,13808,2022-06-16,Kansas,2239.0,2124802.0,769.0
13809,13809,2022-06-17,Kansas,2019.0,,693.0
13810,13810,2022-06-18,Kansas,1906.0,,654.0
13811,13811,2022-06-19,Kansas,1724.0,,592.0
13812,13812,2022-06-20,Kansas,1985.0,,681.0
13813,13813,2022-06-21,Kansas,1992.0,,684.0
13814,13814,2022-06-22,Kansas,1921.0,2126419.0,659.0
13815,13815,2022-06-23,Kansas,1578.0,,542.0
13816,13816,2022-06-24,Kansas,1332.0,,457.0
13817,13817,2022-06-25,Kansas,1087.0,,373.0
13818,13818,2022-06-26,Kansas,841.0,,289.0
13819,13819,2022-06-27,Kansas,595.0,,204.0
13820,13820,2022-06-28,Kansas,349.0,,120.0
13821,13821,2022-06-29,Kansas,103.0,2130833.0,35.0
13822,13822,2022-06-30,Kansas,351.0,,120.0
13823,13823,2022-07-01,Kansas,600.0,,206.0
13824,13824,2022-07-02,Kansas,848.0,,291.0
13825,13825,2022-07-03,Kansas,1096.0,,376.0
13826,13826,2022-07-04,Kansas,1345.0,,462.0
13827,13827,2022-07-05,Kansas,1593.0,,547.0
13828,13828,2022-07-06,Kansas,1841.0,2134440.0,632.0
13829,13829,2022-07-07,Kansas,1933.0,,664.0
13830,13830,2022-07-08,Kansas,2024.0,,695.0
13831,13831,2022-07-09,Kansas,2115.0,,726.0
13832,13832,2022-07-10,Kansas,2206.0,,757.0
13833,13833,2022-07-11,Kansas,2297.0,,788.0
13834,13834,2022-07-12,Kansas,2388.0,,820.0
13835,13835,2022-07-13,Kansas,2479.0,2138164.0,851.0
13836,13836,2022-07-14,Kansas,2579.0,,885.0
13837,13837,2022-07-15,Kansas,2678.0,,919.0
13838,13838,2022-07-16,Kansas,2777.0,,953.0
13839,13839,2022-07-17,Kansas,2877.0,,988.0
13840,13840,2022-07-18,Kansas,2976.0,,1022.0
13841,13841,2022-07-19,Kansas,3075.0,,1055.0
13842,13842,2022-07-20,Kansas,3175.0,2142332.0,1090.0
13843,13843,2022-07-21,Kansas,3160.0,,1085.0
13844,13844,2022-07-22,Kansas,3145.0,,1080.0
13845,13845,2022-07-23,Kansas,3130.0,,1074.0
13846,13846,2022-07-24,Kansas,3115.0,,1069.0
13847,13847,2022-07-25,Kansas,3100.0,,1064.0
13848,13848,2022-07-26,Kansas,3085.0,,1059.0
13849,13849,2022-07-27,Kansas,3070.0,2146285.0,1054.0
13850,13850,2022-07-28,Kansas,3042.0,,1044.0
13851,13851,2022-07-29,Kansas,3013.0,,1034.0
13852,13852,2022-07-30,Kansas,2985.0,,1025.0
13853,13853,2022-07-31,Kansas,2956.0,,1015.0
13854,13854,2022-08-01,Kansas,2928.0,,1005.0
13855,13855,2022-08-02,Kansas,2899.0,,995.0
13856,13856,2022-08-03,Kansas,2871.0,2149192.0,985.0
13857,13857,2022-08-04,Kansas,2820.0,,968.0
13858,13858,2022-08-05,Kansas,2769.0,,950.0
13859,13859,2022-08-06,Kansas,2718.0,,933.0
13860,13860,2022-08-07,Kansas,2667.0,,915.0
13861,13861,2022-08-08,Kansas,2616.0,,898.0
13862,13862,2022-08-09,Kansas,2565.0,,880.0
13863,13863,2022-08-10,Kansas,2514.0,2152560.0,863.0
13864,13864,2022-08-11,Kansas,2444.0,,839.0
13865,13865,2022-08-12,Kansas,2374.0,,815.0
13866,13866,2022-08-13,Kansas,2305.0,,791.0
13867,13867,2022-08-14,Kansas,2235.0,,767.0
13868,13868,2022-08-15,Kansas,2165.0,,743.0
13869,13869,2022-08-16,Kansas,2096.0,,719.0
13870,13870,2022-08-17,Kansas,2026.0,2155671.0,695.0
13871,13871,2022-08-18,Kansas,1968.0,,676.0
13872,13872,2022-08-19,Kansas,1910.0,,656.0
13873,13873,2022-08-20,Kansas,1852.0,,636.0
13874,13874,2022-08-21,Kansas,1794.0,,616.0
13875,13875,2022-08-22,Kansas,1736.0,,596.0
13876,13876,2022-08-23,Kansas,1678.0,,576.0
13877,13877,2022-08-24,Kansas,1620.0,2158326.0,556.0
13878,13878,2022-08-25,Kansas,1583.0,,543.0
13879,13879,2022-08-26,Kansas,1545.0,,530.0
13880,13880,2022-08-27,Kansas,1508.0,,518.0
13881,13881,2022-08-28,Kansas,1471.0,,505.0
13882,13882,2022-08-29,Kansas,1434.0,,492.0
13883,13883,2022-08-30,Kansas,1396.0,,479.0
13884,13884,2022-08-31,Kansas,1359.0,2160689.0,466.0
13885,13885,2022-09-01,Kansas,1275.0,,438.0
13886,13886,2022-09-02,Kansas,1191.0,,409.0
13887,13887,2022-09-03,Kansas,1106.0,,380.0
13888,13888,2022-09-04,Kansas,1022.0,,351.0
13889,13889,2022-09-05,Kansas,938.0,,322.0
13890,13890,2022-09-06,Kansas,853.0,,293.0
13891,13891,2022-09-07,Kansas,769.0,2162128.0,264.0
13892,13892,2021-01-12,Kentucky,,102517.0,
13893,13893,2021-01-13,Kentucky,10322.0,111449.0,2310.0
13894,13894,2021-01-14,Kentucky,11750.0,145320.0,2630.0
13895,13895,2021-01-15,Kentucky,14211.0,162733.0,3181.0
13896,13896,2021-01-16,Kentucky,13239.0,,2963.0
13897,13897,2021-01-17,Kentucky,12656.0,,2833.0
13898,13898,2021-01-18,Kentucky,12267.0,,2746.0
13899,13899,2021-01-19,Kentucky,11989.0,201688.0,2683.0
13900,13900,2021-01-20,Kentucky,11644.0,208664.0,2606.0
13901,13901,2021-01-21,Kentucky,11361.0,217837.0,2543.0
13902,13902,2021-01-22,Kentucky,11342.0,229873.0,2539.0
13903,13903,2021-01-23,Kentucky,12270.0,243620.0,2746.0
13904,13904,2021-01-24,Kentucky,14871.0,268308.0,3329.0
13905,13905,2021-01-25,Kentucky,14535.0,275610.0,3253.0
13906,13906,2021-01-26,Kentucky,13736.0,279715.0,3075.0
13907,13907,2021-01-27,Kentucky,14189.0,285291.0,3176.0
13908,13908,2021-01-28,Kentucky,15294.0,297108.0,3423.0
13909,13909,2021-01-29,Kentucky,16071.0,312373.0,3597.0
13910,13910,2021-01-30,Kentucky,16434.0,324581.0,3678.0
13911,13911,2021-01-31,Kentucky,15030.0,337738.0,3364.0
13912,13912,2021-02-01,Kentucky,15440.0,347384.0,3456.0
13913,13913,2021-02-02,Kentucky,15339.0,350622.0,3433.0
13914,13914,2021-02-03,Kentucky,16019.0,360015.0,3586.0
13915,13915,2021-02-04,Kentucky,16226.0,372114.0,3632.0
13916,13916,2021-02-05,Kentucky,16733.0,387902.0,3745.0
13917,13917,2021-02-06,Kentucky,18738.0,406790.0,4194.0
13918,13918,2021-02-07,Kentucky,20520.0,422976.0,4593.0
13919,13919,2021-02-08,Kentucky,21305.0,434294.0,4769.0
13920,13920,2021-02-09,Kentucky,21299.0,436193.0,4767.0
13921,13921,2021-02-10,Kentucky,21364.0,442691.0,4782.0
13922,13922,2021-02-11,Kentucky,21774.0,454145.0,4874.0
13923,13923,2021-02-12,Kentucky,21820.0,468357.0,4884.0
13924,13924,2021-02-13,Kentucky,18949.0,474397.0,4241.0
13925,13925,2021-02-14,Kentucky,18632.0,488161.0,4170.0
13926,13926,2021-02-15,Kentucky,18642.0,,4173.0
13927,13927,2021-02-16,Kentucky,20419.0,510373.0,4570.0
13928,13928,2021-02-17,Kentucky,19273.0,514681.0,4314.0
13929,13929,2021-02-18,Kentucky,16853.0,517316.0,3772.0
13930,13930,2021-02-19,Kentucky,20370.0,547573.0,4559.0
13931,13931,2021-02-20,Kentucky,21020.0,556588.0,4705.0
13932,13932,2021-02-21,Kentucky,20748.0,566677.0,4644.0
13933,13933,2021-02-22,Kentucky,20619.0,595646.0,4615.0
13934,13934,2021-02-23,Kentucky,19979.0,601422.0,4472.0
13935,13935,2021-02-24,Kentucky,22140.0,614219.0,4956.0
13936,13936,2021-02-25,Kentucky,25953.0,632128.0,5809.0
13937,13937,2021-02-26,Kentucky,23723.0,654232.0,5310.0
13938,13938,2021-02-27,Kentucky,26254.0,677007.0,5876.0
13939,13939,2021-02-28,Kentucky,28005.0,696591.0,6268.0
13940,13940,2021-03-01,Kentucky,29618.0,713307.0,6629.0
13941,13941,2021-03-02,Kentucky,29971.0,724283.0,6708.0
13942,13942,2021-03-03,Kentucky,29627.0,737443.0,6631.0
13943,13943,2021-03-04,Kentucky,29933.0,759350.0,6700.0
13944,13944,2021-03-05,Kentucky,31075.0,789697.0,6956.0
13945,13945,2021-03-06,Kentucky,32688.0,820729.0,7317.0
13946,13946,2021-03-07,Kentucky,33445.0,847662.0,7486.0
13947,13947,2021-03-08,Kentucky,33861.0,867007.0,7579.0
13948,13948,2021-03-09,Kentucky,33230.0,872816.0,7438.0
13949,13949,2021-03-10,Kentucky,33797.0,891206.0,7565.0
13950,13950,2021-03-11,Kentucky,34243.0,922079.0,7665.0
13951,13951,2021-03-12,Kentucky,34069.0,953333.0,7626.0
13952,13952,2021-03-13,Kentucky,40384.0,1020088.0,9039.0
13953,13953,2021-03-14,Kentucky,34676.0,1022830.0,7762.0
13954,13954,2021-03-15,Kentucky,35519.0,1044344.0,7950.0
13955,13955,2021-03-16,Kentucky,36245.0,1051308.0,8113.0
13956,13956,2021-03-17,Kentucky,37642.0,1072092.0,8425.0
13957,13957,2021-03-18,Kentucky,37493.0,1099332.0,8392.0
13958,13958,2021-03-19,Kentucky,38136.0,1129895.0,8536.0
13959,13959,2021-03-20,Kentucky,31546.0,1164238.0,7061.0
13960,13960,2021-03-21,Kentucky,37979.0,1198585.0,8501.0
13961,13961,2021-03-22,Kentucky,37873.0,1220786.0,8477.0
13962,13962,2021-03-23,Kentucky,38032.0,1231911.0,8513.0
13963,13963,2021-03-24,Kentucky,36612.0,1249160.0,8195.0
13964,13964,2021-03-25,Kentucky,36728.0,1271160.0,8221.0
13965,13965,2021-03-26,Kentucky,36640.0,1300503.0,8201.0
13966,13966,2021-03-27,Kentucky,37605.0,1327254.0,8417.0
13967,13967,2021-03-28,Kentucky,36641.0,1347152.0,8201.0
13968,13968,2021-03-29,Kentucky,37307.0,1365477.0,8350.0
13969,13969,2021-03-30,Kentucky,37309.0,1373108.0,8351.0
13970,13970,2021-03-31,Kentucky,37400.0,1386294.0,8371.0
13971,13971,2021-04-01,Kentucky,38048.0,1407333.0,8516.0
13972,13972,2021-04-02,Kentucky,38254.0,1430282.0,8562.0
13973,13973,2021-04-03,Kentucky,39514.0,1459286.0,8844.0
13974,13974,2021-04-04,Kentucky,40217.0,1482959.0,9002.0
13975,13975,2021-04-05,Kentucky,38386.0,1494867.0,8592.0
13976,13976,2021-04-06,Kentucky,36976.0,1497649.0,8276.0
13977,13977,2021-04-07,Kentucky,38310.0,1516780.0,8575.0
13978,13978,2021-04-08,Kentucky,38859.0,1541820.0,8698.0
